name,gender,sub1,sub2,sub3,sub4,lab1,lab2,year,dept,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,regno,password
Sony @ Madhubala,f,85,56,26,10,27,29,4,CI,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI85,So1ZX2729la
Aafrin,f,64,98,59,22,20,49,1,CS,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS86,Aa1ZX2049in
Gyaan Kanwar,f,95,87,55,26,28,8,1,IS,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS86,Gy1ZX288ar
Sharda Devi,f,93,83,79,81,37,38,1,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME86,Sh1ZX3738vi
Manisha Garg,f,75,96,32,94,43,47,1,EC,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1ZX01EC86,Ma1ZX4347rg
Komal @ Manju,f,60,68,63,68,7,4,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX01EE86,Ko1ZX74ju
Huma @ Nureen Jahra,f,31,96,8,13,13,13,1,CI,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI86,Hu1ZX1313ra
Anjara @ Vicky,f,94,68,70,39,45,9,2,CS,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS86,An1ZX459ky
Sarla,f,28,85,12,55,5,2,2,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02IS86,Sa1ZX52la
Meera Devi,f,17,13,94,23,30,13,2,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02ME86,Me1ZX3013vi
Masuma Khatun @ Manju,f,70,12,6,28,43,9,2,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EC86,Ma1ZX439ju
Jinat,f,50,89,2,32,39,34,2,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1ZX02EE86,Ji1ZX3934at
Sunita Bai,f,77,59,75,7,31,29,2,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1ZX02CI86,Su1ZX3129ai
Ravina,f,55,97,90,69,14,12,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS86,Ra1ZX1412na
Smt. Kavita,f,22,78,18,85,21,16,3,IS,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03IS86,Sm1ZX2116ta
Kumari Priyanka,f,86,30,43,99,45,38,3,ME,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03ME86,Ku1ZX4538ka
Diksha Or Beby,f,96,45,43,85,29,29,3,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC86,Di1ZX2929by
Chameli,f,49,33,89,9,25,49,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EE86,Ch1ZX2549li
Chanda Kumari,f,17,12,44,84,5,44,3,CI,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CI86,Ch1ZX544ri
Rashi,f,28,23,72,77,23,26,4,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS86,Ra1ZX2326hi
Yogeshwari Goyait,f,4,42,41,99,37,17,4,IS,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS86,Yo1ZX3717it
Sweta Kumari,f,38,13,90,58,18,22,4,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1ZX04ME86,Sw1ZX1822ri
Sonu,f,58,77,37,84,8,9,4,EC,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EC86,So1ZX89nu
Santi Devi,f,65,29,69,69,27,21,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EE86,Sa1ZX2721vi
Sweeti,f,75,34,68,54,42,28,4,CI,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI86,Sw1ZX4228ti
Shital,f,23,57,1,2,15,26,1,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS87,Sh1ZX1526al
Nosi,f,37,49,62,77,27,12,1,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1ZX01IS87,No1ZX2712si
Pinky Verma,f,45,81,94,21,19,5,1,ME,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME87,Pi1ZX195ma
Rita Gupta,f,58,4,20,36,16,26,1,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EC87,Ri1ZX1626ta
Safila,f,18,41,8,79,24,27,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EE87,Sa1ZX2427la
Robi,f,23,72,54,61,39,16,1,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI87,Ro1ZX3916bi
Kamlesh @ Gordi,f,19,10,9,71,19,37,2,CS,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS87,Ka1ZX1937di
Pratibha,f,84,45,27,45,12,39,2,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX02IS87,Pr1ZX1239ha
Aashi,f,25,68,20,38,10,36,2,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02ME87,Aa1ZX1036hi
Ladli,f,41,52,45,58,3,17,2,EC,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1ZX02EC87,La1ZX317li
Mangubai,f,42,52,55,92,21,46,2,EE,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EE87,Ma1ZX2146ai
Sabiya,f,88,84,69,41,18,38,2,CI,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CI87,Sa1ZX1838ya
Devi Saraswati @ Sapna,f,82,3,22,51,46,49,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS87,De1ZX4649na
Reena Jain,f,59,17,72,22,17,32,3,IS,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03IS87,Re1ZX1732in
Harshita Chobe,f,18,76,39,93,14,25,3,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1ZX03ME87,Ha1ZX1425be
Komal Panwar,f,14,26,71,63,10,23,3,EC,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC87,Ko1ZX1023ar
Kamlesh Mehto,f,39,32,84,4,31,36,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EE87,Ka1ZX3136to
Simmy M.No.-7206252659.,f,1,51,56,86,1,13,3,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1ZX03CI87,Si1ZX1139.
Ku. Meena,f,26,29,43,77,28,4,4,CS,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS87,Ku1ZX284na
Tulsi Parashar,f,88,98,57,67,27,25,4,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS87,Tu1ZX2725ar
Smt. Asha,f,9,84,55,43,42,39,4,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04ME87,Sm1ZX4239ha
Chanda,f,25,96,35,96,21,24,4,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EC87,Ch1ZX2124da
Smt.Sushil W/O Fateh Singh,f,26,48,36,8,16,2,4,EE,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1ZX04EE87,Sm1ZX162gh
Rekha Urf Annu,f,13,57,70,90,14,6,4,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI87,Re1ZX146nu
Chandra Kala,f,4,18,76,52,33,13,1,CS,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS88,Ch1ZX3313la
Khusbu,f,63,55,61,87,15,25,1,IS,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS88,Kh1ZX1525bu
Sonali Haldar,f,36,47,67,54,15,28,1,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME88,So1ZX1528ar
Manju Kumari Kalbi,f,76,14,45,99,46,5,1,EC,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EC88,Ma1ZX465bi
Smt Munna Kumari,f,90,74,83,36,34,12,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EE88,Sm1ZX3412ri
Maya Kvr,f,66,92,36,52,2,31,1,CI,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI88,Ma1ZX231vr
Ganga Devi,f,50,26,15,44,11,9,2,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS88,Ga1ZX119vi
Ashwani Chhabra,f,19,45,70,6,18,30,2,IS,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1ZX02IS88,As1ZX1830ra
Bhumika Chettri,f,84,60,6,56,34,35,2,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02ME88,Bh1ZX3435ri
Asharani,f,17,13,33,47,48,28,2,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EC88,As1ZX4828ni
Arsi Praveen,f,45,18,5,29,23,7,2,EE,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1ZX02EE88,Ar1ZX237en
Gayatri Devi,f,14,93,87,15,24,35,2,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CI88,Ga1ZX2435vi
Munna Kawar,f,4,36,70,86,39,25,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS88,Mu1ZX3925ar
Seeta,f,17,26,69,42,11,41,3,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1ZX03IS88,Se1ZX1141ta
Ramesh Roat,f,17,7,82,71,18,44,3,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03ME88,Ra1ZX1844at
Kanku Dendor Meena,f,26,98,55,11,9,20,3,EC,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC88,Ka1ZX920na
Varisha,f,92,3,40,34,15,9,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EE88,Va1ZX159ha
Bindu,f,91,17,21,27,25,35,3,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CI88,Bi1ZX2535du
Bhawna,f,37,32,81,43,41,24,4,CS,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS88,Bh1ZX4124na
Bindu Devi,f,51,2,60,69,25,5,4,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1ZX04IS88,Bi1ZX255vi
Vandita,f,63,15,58,58,1,34,4,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04ME88,Va1ZX134ta
Niru,f,93,28,99,10,34,48,4,EC,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EC88,Ni1ZX3448ru
Jagviri,f,19,41,83,49,46,44,4,EE,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EE88,Ja1ZX4644ri
Sangeeta Mishra,f,28,9,86,52,29,25,4,CI,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1ZX04CI88,Sa1ZX2925ra
Sanju,f,84,89,89,44,12,24,1,CS,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS89,Sa1ZX1224ju
Bhuri Vishnaw,f,39,40,42,5,7,30,1,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS89,Bh1ZX730aw
Saveena,f,18,20,69,9,24,20,1,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME89,Sa1ZX2420na
Ramkali,f,54,55,39,86,45,14,1,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1ZX01EC89,Ra1ZX4514li
Savita Devi W/O Sandeep Patel,f,68,36,36,15,42,18,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX01EE89,Sa1ZX4218el
Tarannum @ Arshi,f,46,91,48,23,25,10,1,CI,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI89,Ta1ZX2510hi
Smariti,f,66,4,68,44,25,47,2,CS,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS89,Sm1ZX2547ti
Savitri Devi,f,94,18,39,73,41,11,2,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02IS89,Sa1ZX4111vi
Roshni Khan,f,42,32,17,86,49,30,2,ME,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1ZX02ME89,Ro1ZX4930an
Tahira,f,55,82,50,67,37,37,2,EC,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1ZX02EC89,Ta1ZX3737ra
Rubo Kumari,f,40,35,40,33,30,16,2,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EE89,Ru1ZX3016ri
Dulari,f,34,80,51,57,15,27,2,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CI89,Du1ZX1527ri
Monika Tyagi,f,74,52,25,36,26,27,3,CS,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1ZX03CS89,Mo1ZX2627gi
Kali Devi,f,87,58,23,11,5,2,3,IS,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03IS89,Ka1ZX52vi
Nand Kanvari,f,35,36,80,56,33,17,3,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX03ME89,Na1ZX3317ri
Rashmi,f,42,50,21,52,25,15,3,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC89,Ra1ZX2515mi
Sayara,f,35,82,48,97,29,32,3,EE,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EE89,Sa1ZX2932ra
Pooja Bhandari,f,34,56,68,42,8,26,3,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CI89,Po1ZX826ri
Tyara,f,73,91,13,47,43,18,4,CS,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CS89,Ty1ZX4318ra
Sudama,f,94,27,27,69,2,32,4,IS,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS89,Su1ZX232ma
Sushila,f,98,97,59,92,35,37,4,ME,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04ME89,Su1ZX3537la
Gyarsi,f,42,2,78,38,21,14,4,EC,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1ZX04EC89,Gy1ZX2114si
Bala Devi,f,8,76,70,88,15,26,4,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EE89,Ba1ZX1526vi
Julekha Banu @ Sitara,f,89,42,46,87,20,29,4,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04CI89,Ju1ZX2029ra
Urvarshi,f,7,77,43,18,22,43,1,CS,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS90,Ur1ZX2243hi
Kalpna,f,83,26,34,34,16,41,1,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS90,Ka1ZX1641na
Geetu,f,62,80,59,52,44,6,1,ME,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01ME90,Ge1ZX446tu
Nandani,f,66,20,11,12,1,1,1,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1ZX01EC90,Na1ZX11ni
Bahalen Angriya,f,71,35,2,47,21,46,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EE90,Ba1ZX2146ya
Bhavana,f,51,31,35,81,4,45,1,CI,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1ZX01CI90,Bh1ZX445na
Abida,f,62,96,16,70,7,18,2,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS90,Ab1ZX718da
Jyoti Kumari,f,34,62,23,37,45,15,2,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02IS90,Jy1ZX4515ri
Manoj Kanwar,f,79,69,13,97,24,4,2,ME,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02ME90,Ma1ZX244ar
Guni Divy,f,1,58,47,34,48,16,2,EC,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EC90,Gu1ZX4816vy
Kali Charan,f,37,35,72,99,48,37,2,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02EE90,Ka1ZX4837an
Nazreen,f,21,91,91,97,20,39,2,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CI90,Na1ZX2039en
Sameena,f,85,24,49,54,34,38,3,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CS90,Sa1ZX3438na
Nirmala,f,58,3,74,11,31,17,3,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03IS90,Ni1ZX3117la
Ankita Singh,f,20,44,15,68,28,9,3,ME,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03ME90,An1ZX289gh
Smt. Savita,f,53,17,72,43,40,44,3,EC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03EC90,Sm1ZX4044ta
Shima,f,46,51,27,33,43,28,3,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1ZX03EE90,Sh1ZX4328ma
Smt Ganga,f,70,42,64,32,30,48,3,CI,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX03CI90,Sm1ZX3048ga
Smt Sanju,f,52,43,5,87,41,42,4,CS,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1ZX04CS90,Sm1ZX4142ju
Saaniya,f,55,38,31,86,25,46,4,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04IS90,Sa1ZX2546ya
Dixya Kanwar,f,41,12,70,88,21,22,4,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04ME90,Di1ZX2122ar
Raminder Kaur,f,44,23,30,73,32,46,4,EC,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1ZX04EC90,Ra1ZX3246ur
Sikha,f,59,98,77,21,17,4,4,EE,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX04EE90,Si1ZX174ha
Ragni,f,67,3,92,39,38,48,4,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1ZX04CI90,Ra1ZX3848ni
Gurpreet,f,20,43,7,72,2,3,1,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CS91,Gu1ZX23et
Nena,f,24,8,37,95,33,11,1,IS,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01IS91,Ne1ZX3311na
Anju Naagar,f,39,95,46,37,18,3,1,ME,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1ZX01ME91,An1ZX183ar
Gaytri Devi,f,8,64,61,50,48,46,1,EC,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01EC91,Ga1ZX4846vi
Rita Devi,f,7,83,84,83,30,2,1,EE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1ZX01EE91,Ri1ZX302vi
Deepanshi,f,98,96,95,30,40,29,1,CI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX01CI91,De1ZX4029hi
Narbda,f,80,68,81,84,26,28,2,CS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1ZX02CS91,Na1ZX2628da
Ganga,f,20,77,90,72,38,42,2,IS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1ZX02IS91,Ga1ZX3842ga
